,newsurl,newsrule
200,https://www.dailymail.co.uk/news/article-8639257/Footage-shows-Texas-gunman-26-talking-police-negotiators-18-hour-standoff.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
210,https://www.dailymail.co.uk/news/article-8639373/Amazon-announces-plans-EXPAND-offices-NYC-five-cities-3-500-new-hires.html,"^.*\/news\/[0-9a-z-]{12,}\/"
211,https://www.dailymail.co.uk/news/article-8639373/Amazon-announces-plans-EXPAND-offices-NYC-five-cities-3-500-new-hires.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
212,https://www.dailymail.co.uk/news/article-8639373/Amazon-announces-plans-EXPAND-offices-NYC-five-cities-3-500-new-hires.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
237,https://www.dailymail.co.uk/news/article-8639383/Swiss-town-covered-CHOCOLATE-malfunction-Lindt-factory.html,"^.*\/news\/[0-9a-z-]{12,}\/"
238,https://www.dailymail.co.uk/news/article-8639383/Swiss-town-covered-CHOCOLATE-malfunction-Lindt-factory.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
91,https://www.dailymail.co.uk/news/article-8639397/New-COVID-19-cases-drop-fourth-straight-week.html,"^.*\/news\/[0-9a-z-]{12,}\/"
92,https://www.dailymail.co.uk/news/article-8639397/New-COVID-19-cases-drop-fourth-straight-week.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
93,https://www.dailymail.co.uk/news/article-8639397/New-COVID-19-cases-drop-fourth-straight-week.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
158,https://www.dailymail.co.uk/news/article-8639465/Harlem-Globetrotters-player-slams-Alabama-TV-station-racism.html,"^.*\/news\/[0-9a-z-]{12,}\/"
190,https://www.dailymail.co.uk/news/article-8639465/Harlem-Globetrotters-player-slams-Alabama-TV-station-racism.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
191,https://www.dailymail.co.uk/news/article-8639465/Harlem-Globetrotters-player-slams-Alabama-TV-station-racism.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
179,https://www.dailymail.co.uk/news/article-8639479/Trump-pardon-womens-suffrage-leader-Susan-Anthony.html,"^.*\/news\/[0-9a-z-]{12,}\/"
180,https://www.dailymail.co.uk/news/article-8639479/Trump-pardon-womens-suffrage-leader-Susan-Anthony.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
181,https://www.dailymail.co.uk/news/article-8639479/Trump-pardon-womens-suffrage-leader-Susan-Anthony.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
161,https://www.dailymail.co.uk/news/article-8639489/Michelle-Obama-takes-veiled-swipe-Kanye-West-DNC-speech.html,"^.*\/news\/[0-9a-z-]{12,}\/"
15,https://www.dailymail.co.uk/news/article-8639501/Bill-Clinton-smiles-receiving-neck-massage-Jeffrey-Epstein-victim.html,"^.*\/news\/[0-9a-z-]{12,}\/"
16,https://www.dailymail.co.uk/news/article-8639501/Bill-Clinton-smiles-receiving-neck-massage-Jeffrey-Epstein-victim.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
