,newsurl,newsrule
121,https://www.washingtonpost.com/news/voraciously/wp/2020/08/17/5-recipes-for-sandwiches-salads-and-other-summer-favorites-that-require-minimal-cooking-for-maximum-enjoyment/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
8,https://www.washingtonpost.com/news/voraciously/wp/2020/08/17/facing-unmasked-diners-and-sick-colleagues-restaurant-workers-worry-about-safety-and-their-livelihoods/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
123,https://www.washingtonpost.com/news/voraciously/wp/2020/08/17/these-simple-lemony-crab-cakes-let-the-star-ingredient-shine/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
119,https://www.washingtonpost.com/news/voraciously/wp/2020/08/18/in-the-quest-for-a-pandemic-coping-mechanism-ive-become-a-cookie-monster/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
122,https://www.washingtonpost.com/news/voraciously/wp/2020/08/18/soba-noodles-tomatoes-zucchini-and-bright-vinegar-make-this-pasta-salad-fit-for-summer/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
34,https://www.washingtonpost.com/opinions/2020/08/18/justice-departments-extreme-legal-arguments-are-costing-it-court/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
31,https://www.washingtonpost.com/opinions/2020/08/18/kamala-harris-black-man-problem/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
37,https://www.washingtonpost.com/opinions/2020/08/18/lets-hope-dncs-inexplicably-weak-latino-lineup-is-not-fatal-mistake/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
36,https://www.washingtonpost.com/opinions/2020/08/18/netanyahus-diplomatic-sleight-hand-cant-hide-his-failures-home/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
30,https://www.washingtonpost.com/opinions/2020/08/18/pitchfork-ben-jim-crow-south-got-away-with-disenfranchisement-voters-will-trump/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
32,https://www.washingtonpost.com/opinions/global-opinions/austin-tices-suffering-is-great-and-constant-its-time-to-end-it/2020/08/18/057f8232-e0b8-11ea-b69b-64f7b0477ed4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
35,https://www.washingtonpost.com/opinions/global-opinions/the-trump-administration-claims-its-tough-on-russia-heres-a-chance-to-show-it/2020/08/17/23bc7adc-e0b5-11ea-b69b-64f7b0477ed4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
29,https://www.washingtonpost.com/opinions/michelle-obama-told-it-like-it-is/2020/08/18/3f01d2d2-e192-11ea-b69b-64f7b0477ed4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
33,https://www.washingtonpost.com/opinions/the-virus-isnt-going-away-thats-why-campuses-need-to-reopen/2020/08/18/28810dd0-e17d-11ea-8181-606e603bb1c4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
143,https://www.washingtonpost.com/outlook/2020/08/17/rapid-coronavirus-testing-pcr/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
10,https://www.washingtonpost.com/outlook/2020/08/18/dnc-lineup-young-voters/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
144,https://www.washingtonpost.com/outlook/2020/08/18/flying-blind-economic-effects-pandemic/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
137,https://www.washingtonpost.com/photography/2020/08/17/back-future-story-pre-teen-life-interrupted/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
138,https://www.washingtonpost.com/politics/2020/08/12/since-2016-11-states-dc-have-expanded-voting-rights-currently-formerly-incarcerated/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
14,https://www.washingtonpost.com/politics/2020/08/14/democratic-national-convention-faq/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
46,https://www.washingtonpost.com/politics/2020/08/17/how-to-make-sure-your-vote-is-counted/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
15,https://www.washingtonpost.com/politics/2020/08/17/takeaways-democratic-convention-night-1/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
111,https://www.washingtonpost.com/politics/2020/08/18/political-pros-cons-democrats-hosting-virtual-convention/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
13,https://www.washingtonpost.com/politics/2020/08/18/trumps-counterpunches-michelle-obamas-uppercut-fall-short/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
45,https://www.washingtonpost.com/politics/2020/08/18/whats-difference-between-absentee-mail-in-voting/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
44,https://www.washingtonpost.com/politics/at-least-20-states-plan-to-sue-the-us-postal-service-over-service-delays-threat-to-election/2020/08/18/c6ca2dc6-e166-11ea-b69b-64f7b0477ed4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
16,https://www.washingtonpost.com/politics/bernie-sanders-dnc/2020/08/17/17b8b286-e0a2-11ea-b69b-64f7b0477ed4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
2,https://www.washingtonpost.com/politics/democrats-plan-emergency-hearing-on-postal-service-sabotage-as-republicans-allege-conspiracy-theory/2020/08/17/e7fd4860-e0c2-11ea-8dd2-d07812bf00f7_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
55,https://www.washingtonpost.com/politics/emhoff-harris-leave-law/2020/08/18/8294fa44-e16d-11ea-8181-606e603bb1c4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
53,https://www.washingtonpost.com/politics/postal-service-trump-dejoy/2020/08/18/a9b4dd18-e14c-11ea-8181-606e603bb1c4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
9,https://www.washingtonpost.com/politics/rep-ocasio-cortezs-convention-speech-to-serve-as-warning-to-democratic-establishment-and-biden/2020/08/18/28c3d34a-e155-11ea-8dd2-d07812bf00f7_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
54,https://www.washingtonpost.com/politics/rep-spano-facing-probe-of-possible-2018-campaign-finance-violations-ousted-in-florida-gop-primary/2020/08/18/08d29df4-e1ab-11ea-8181-606e603bb1c4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
43,https://www.washingtonpost.com/politics/senate-will-hold-postal-service-hearing-with-dejoy-on-friday-as-mail-delay-fears-grow/2020/08/18/5f978e76-e14f-11ea-8dd2-d07812bf00f7_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
11,https://www.washingtonpost.com/politics/the-security-guard-blurted-i-love-you-to-joe-biden-in-an-elevator-one-viral-video-later-she-will-nominate-him-for-president/2020/08/18/df652f04-e178-11ea-b69b-64f7b0477ed4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
